指標名,病院・診療所・クリニック,,,,,,,
出典,病院なび,,,,,,,
年次,2021/2/15取得,,,,,,,
URL,https://byoinnavi.jp/,,,,,,,
備考,"（2019年度：4,597件、2020年度：6,158件）",,,,,,,
,,,,,,,,
区,町丁,エリア,住所,緯度,経度,施設名,カテゴリ,URL
千代田区,神田神保町２丁目,-,"東京都千代田区神田神保町2丁目7 山本ビル2F

",35.6956842,139.7558842,あんどう歯科口腔外科,歯科口腔外科,https://byoinnavi.jp/clinic/259559
千代田区,麹町４丁目,-,"東京都千代田区麹町4丁目4 山崎ビル1F

",35.6843244,139.7358141,関谷歯科医院,歯科,https://byoinnavi.jp/clinic/5887
千代田区,神田神保町１丁目,-,"東京都千代田区神田神保町1丁目34

",35.6974754,139.7585607,保坂歯科医院,歯科,https://byoinnavi.jp/clinic/18305
千代田区,神田西福田町,-,"東京都千代田区神田西福田町2 聖徳ビル2F

",35.6910773,139.7737344,山内歯科医院,歯科,https://byoinnavi.jp/clinic/1984
千代田区,神田須田町１丁目,-,"東京都千代田区神田須田町1丁目4 Y101ビル3F

",35.6948937,139.7680451,島田デンタルクリニック,"歯科, 小児歯科, 歯科口腔外科",https://byoinnavi.jp/clinic/1889
千代田区,神田小川町１丁目,-,"東京都千代田区神田小川町1丁目7 神田小川町ハイツ1階

",35.6940396,139.7657754,村田歯科医院,歯科,https://byoinnavi.jp/clinic/18291
千代田区,神田司町,-,"東京都千代田区神田司町2丁目5-3 カツハタビル5F

",35.6932938,139.7669143,神田ホームクリニック,内科,https://byoinnavi.jp/clinic/267287
千代田区,神田神保町２丁目,-,"東京都千代田区神田神保町2丁目9 神田神保町メディカルモール4F

",35.6954081,139.7558297,医療法人社団伸陽会 神保町消化器科・内科,"内科, 心療内科, 消化器科, 胃腸科",https://byoinnavi.jp/clinic/112
千代田区,麹町１丁目,-,"東京都千代田区麹町1丁目3 ダイアン麹町ビルB1F

",35.683848,139.742121,千代田歯科医院,歯科,https://byoinnavi.jp/clinic/18210
千代田区,神田練塀町,-,"東京都千代田区神田練塀町68 ムラタヤビル4F

",35.7009723,139.7747529,医療法人社団友好会 秋葉原メディカルクリニックアネックス,内科,https://byoinnavi.jp/clinic/261577
千代田区,麹町６丁目,-,"東京都千代田区麹町6丁目2 麹町六丁目ビル

",35.6857022,139.7320324,麹町共栄歯科,歯科,https://byoinnavi.jp/clinic/4054
千代田区,神田平河町,-,"東京都千代田区神田平河町4 渡辺ビル

",35.6984406,139.7758413,医療法人社団 小柳歯科医院,歯科,https://byoinnavi.jp/clinic/7356
千代田区,四番町,-,"東京都千代田区四番町8 東郷パークビル

",35.6903646,139.7393167,小林歯科クリニック,歯科,https://byoinnavi.jp/clinic/6061
千代田区,神田小川町１丁目,-,"東京都千代田区神田小川町1丁目8 小川町クレストビル2F

",35.6949169,139.7655075,医療法人財団相沢会 相沢内科,"内科, 胃腸科, 循環器科",https://byoinnavi.jp/clinic/380
千代田区,神田紺屋町,-,"東京都千代田区神田紺屋町43

",35.6931615,139.7738414,医療法人社団嵐城会 五十嵐歯科医院,歯科,https://byoinnavi.jp/clinic/1994
千代田区,神田錦町１丁目,-,"東京都千代田区神田錦町1丁目14

",35.6937603,139.7640089,三輪歯科医院,"歯科, 小児歯科, 歯科口腔外科",https://byoinnavi.jp/clinic/1900
千代田区,神田須田町１丁目,-,"東京都千代田区神田須田町1丁目17

",35.6964442,139.7685073,山田歯科医院,"歯科, 小児歯科",https://byoinnavi.jp/clinic/1891
千代田区,神田神保町２丁目,-,"東京都千代田区神田神保町2丁目2 神田ビル

",35.6961845,139.7570421,神保町デンタルクリニック,歯科,https://byoinnavi.jp/clinic/18311
千代田区,神田淡路町２丁目,-,"東京都千代田区神田淡路町二丁目4 ユニオンビル

",35.6965628,139.7678309,船曳歯科医院,歯科,https://byoinnavi.jp/clinic/18288
千代田区,神田鍛冶町,-,"東京都千代田区神田鍛冶町3丁目3 カリガネビル

",35.6931721,139.7706885,山田歯科医院,歯科,https://byoinnavi.jp/clinic/18247
千代田区,麹町２丁目,-,"東京都千代田区麹町2丁目7

",35.683693,139.741166,榎本歯科医院,歯科,https://byoinnavi.jp/clinic/18217
千代田区,麹町１丁目,-,"東京都千代田区麹町1丁目10 麹町広洋ビル2階

",35.6848983,139.7424502,半蔵門歯科医院,歯科,https://byoinnavi.jp/clinic/18221
千代田区,神田岩本町,-,"東京都千代田区神田岩本町1 坂田ビル

",35.6961509,139.7750724,大塚歯科医院,歯科,https://byoinnavi.jp/clinic/1684
千代田区,神田神保町１丁目,-,"東京都千代田区神田神保町1丁目35

",35.694751,139.7591683,加賀医院,"内科, 小児科",https://byoinnavi.jp/clinic/910
千代田区,神田駿河台１丁目,-,東京都千代田区神田駿河台1丁目6 日本大学病院内,35.6975018,139.7623979,ちよだこども救急室,-,https://byoinnavi.jp/clinic/257495
千代田区,神田佐久間町２丁目,-,東京都千代田区神田佐久間町2丁目1 大原ビル4F,35.6974433,139.7757913,医療法人社団碧桜 秋葉原駅クリニック,-,https://byoinnavi.jp/clinic/1120
新宿区,信濃町,-,"東京都新宿区信濃町34 トーシンビル305

",35.6807359,139.7196612,信濃町診療所,"泌尿器科, 皮膚科, 性病科, 内科",https://byoinnavi.jp/clinic/494
新宿区,左門町,-,"東京都新宿区左門町20番地 四谷メディカルビル2階 N区画

",35.6853255,139.7206031,医療法人社団左門ふたば会 ふたばクリニック,"耳鼻いんこう科, 小児科, 泌尿器科",https://byoinnavi.jp/clinic/3534
新宿区,左門町,-,"東京都新宿区左門町20 四谷メディカルビル6F

",35.6853255,139.7206031,医療法人社団 信濃会 左門町クリニック,循環器内科,https://byoinnavi.jp/clinic/161500
新宿区,山吹町,-,"東京都新宿区山吹町348 DSDビル3・4F

",35.7085184,139.730416,江戸川橋鈴木クリニック,内科,https://byoinnavi.jp/clinic/4446
新宿区,左門町,-,"東京都新宿区左門町13 磯部ビル2階

",35.6863304,139.7199119,ブレインケアクリニック,"心療内科, 精神科, 内科",https://byoinnavi.jp/clinic/262190
新宿区,袋町,-,"東京都新宿区袋町10 坂本DCビル2F

",35.701128,139.7387978,坂本歯科クリニック,"歯科, 矯正歯科, 小児歯科",https://byoinnavi.jp/clinic/4329
新宿区,左門町,-,"東京都新宿区左門町20番地 四谷メディカルビル2F

",35.6853255,139.7206031,四谷甲状腺クリニック,"内分泌内科, 糖尿病内科",https://byoinnavi.jp/clinic/271607
新宿区,西新宿１丁目,-,"東京都新宿区東京都新宿区西新宿1-19-7 岡崎ビル3F

",35.6880822,139.6969408,西新宿歯科TOYOクリニック,歯科,https://byoinnavi.jp/clinic/5618
新宿区,神楽坂３丁目,-,"東京都新宿区神楽坂3丁目4-1 神楽坂山本ビル1F

",35.7009108,139.7410365,医療法人社団MEDIQOL デンタルクリニック神楽坂,"歯科, 矯正歯科",https://byoinnavi.jp/clinic/4244
新宿区,四谷１丁目,-,"東京都新宿区四谷1-19 第一上野ビル8F

",35.6866506,139.7278518,フロンティア歯科,"歯科, 歯科口腔外科",https://byoinnavi.jp/clinic/4020
新宿区,払方町,-,"東京都新宿区払方町15 小暮ビル2F

",35.6970598,139.7346467,海谷歯科医院,"歯科, 矯正歯科, 歯科口腔外科",https://byoinnavi.jp/clinic/4263
新宿区,神楽坂５丁目,-,"東京都新宿区神楽坂五丁目21 亀十ビル2階

",35.7023416,139.7376901,よしだ歯科医院,"歯科, 小児歯科, 歯科口腔外科",https://byoinnavi.jp/clinic/4328
新宿区,四谷１丁目,-,"東京都新宿区四谷一丁目7 装美ビル6階

",35.6869664,139.7283707,松本矯正歯科クリニック,矯正歯科,https://byoinnavi.jp/clinic/73793
新宿区,市谷田町１丁目,-,"東京都新宿区市谷田町1丁目1 ATビル3F

",35.692427,139.735238,おざわ歯科医院,"歯科, 矯正歯科, 小児歯科",https://byoinnavi.jp/clinic/4259
新宿区,信濃町,-,"東京都新宿区信濃町8 外苑北SRCビル3F

",35.6826934,139.7194018,医療法人社団歯友会 赤羽歯科 信濃町診療所,"歯科, 矯正歯科, 小児歯科, 歯科口腔外科",https://byoinnavi.jp/clinic/4027
新宿区,神楽坂３丁目,-,"東京都新宿区神楽坂3丁目6 神楽坂サムライ堂ビル

",35.7013721,139.7399552,医療法人社団康志会 神楽坂わたなべ歯科クリニック,"歯科, 矯正歯科, 小児歯科, 歯科口腔外科",https://byoinnavi.jp/clinic/258914
新宿区,四谷１丁目,-,"東京都新宿区四谷1丁目4 綿半野原ビル3F

",35.6866284,139.7291589,医療法人社団 林歯科医院,歯科,https://byoinnavi.jp/clinic/4060
新宿区,四谷３丁目,-,"東京都新宿区四谷3丁目5 不動産会館2F

",35.6878281,139.7214518,四谷歯科医院,"歯科, 小児歯科",https://byoinnavi.jp/clinic/4635
新宿区,早稲田町,-,"東京都新宿区早稲田町66 安商ビル2階

",35.7058816,139.721796,藤井歯科医院,"歯科, 小児歯科",https://byoinnavi.jp/clinic/4249
新宿区,四谷１丁目,-,"東京都新宿区四谷1丁目8 中川ビル1階

",35.68644,139.7288972,ヒロ歯科クリニック,"歯科, 小児歯科",https://byoinnavi.jp/clinic/4041
新宿区,弁天町,-,"東京都新宿区弁天町23 ベンテンチョウイグレックビル1F

",35.7044067,139.7266738,医療法人社団桜芳会 やよい歯科クリニック,"歯科, 矯正歯科, 小児歯科, 歯科口腔外科",https://byoinnavi.jp/clinic/4258
新宿区,四谷２丁目,-,"東京都新宿区四谷2丁目10 八ッ橋ビル3F

",35.6877987,139.7248498,柳川歯科医院,歯科,https://byoinnavi.jp/clinic/4650
新宿区,市谷田町２丁目,-,"東京都新宿区市谷田町2丁目29 こくほ21ビル1階

",35.694757,139.7372658,医療法人社団祥徳会 こくほ21デンタルクリニック,"歯科, 矯正歯科, 小児歯科",https://byoinnavi.jp/clinic/156136
新宿区,神楽坂６丁目,-,"東京都新宿区神楽坂六丁目38 中島ビル

",35.7038595,139.7354649,神楽坂歯科,"歯科, 矯正歯科",https://byoinnavi.jp/clinic/4278
新宿区,市谷田町１丁目,-,"東京都新宿区市谷田町1丁目3 クレセントビル2階

",35.692804,139.735334,中西歯科医院,"歯科, 矯正歯科, 小児歯科",https://byoinnavi.jp/clinic/4336
新宿区,山吹町,-,"東京都新宿区山吹町334

",35.7077878,139.7294209,春日メディカルクリニック,"内科, 糖尿病・代謝内科, 消化器・内視鏡内科",https://byoinnavi.jp/clinic/271855
新宿区,神楽坂６丁目,-,"東京都新宿区神楽坂6-42 神楽坂喜多川ビル1階

",35.7035818,139.7350857,神楽坂内科・脳神経内科クリニック,"内科, 脳神経内科, 神経内科",https://byoinnavi.jp/clinic/268305
新宿区,中里町,-,"東京都新宿区中里町13

",35.7054563,139.7322157,神楽坂泌尿器科クリニック,"泌尿器科, 内科",https://byoinnavi.jp/clinic/277180
新宿区,早稲田町,-,"東京都新宿区早稲田69-4 ウエステール早稲田5階

",35.7066373,139.7206228,早稲田メンタルクリニック,"心療内科, 精神科",https://byoinnavi.jp/clinic/267738
新宿区,四谷１丁目,-,"東京都新宿区四谷1丁目13 山水ビル1F

",35.6848826,139.7280166,四谷・村川内科クリニック,内科,https://byoinnavi.jp/clinic/2548
新宿区,馬場下町,-,"東京都新宿区馬場下町10 早稲田レストハイツ2F

",35.7060289,139.7192622,早稲田クリニック,"胃腸科, 内科, 消化器科",https://byoinnavi.jp/clinic/4348
新宿区,左門町,-,"東京都新宿区左門町20 四谷メディカルビル2F

",35.6853255,139.7206031,医療法人社団博由会 四谷内科,"内科, 神経内科, 循環器内科",https://byoinnavi.jp/clinic/1132
新宿区,市谷薬王寺町,-,"東京都新宿区市谷薬王寺町70 アルス市ケ谷薬王寺1階

",35.6978952,139.7259662,薬王寺アイクリニック,眼科,https://byoinnavi.jp/clinic/250756
新宿区,神楽坂５丁目,-,"東京都新宿区神楽坂5-32 近江屋ビル4階

",35.701797,139.738678,神楽坂レディースクリニック,婦人科,https://byoinnavi.jp/clinic/264737
新宿区,舟町,-,"東京都新宿区舟町7 ROKUSANビル2階

",35.689467,139.720539,ASAHI デンタル・オフィス,"歯科, 矯正歯科, 小児歯科, 歯科口腔外科",https://byoinnavi.jp/clinic/3408
新宿区,原町３丁目,-,"東京都新宿区原町3-37

",35.7004104,139.7210428,医療法人社団 澄琴会 夏目坂皮フ科クリニック,"皮膚科, アレルギー科",https://byoinnavi.jp/clinic/266913
新宿区,左門町,-,"東京都新宿区左門町20 四谷メディカルビル2F

",35.6853255,139.7206031,医療法人社団慶門会 左門町皮膚科,皮膚科,https://byoinnavi.jp/clinic/4071
新宿区,四谷１丁目,-,"東京都新宿区四谷1丁目3 高増屋ビル4F

",35.6862771,139.7292886,まさご眼科,眼科,https://byoinnavi.jp/clinic/3552
新宿区,左門町,-,"東京都新宿区左門町20 四谷メディカルビル2F

",35.6853255,139.7206031,福内ペインクリニック,"ペインクリニック内科, 麻酔科, 神経内科, 整形外科, 内科",https://byoinnavi.jp/clinic/1103
新宿区,早稲田町,-,"東京都新宿区早稲田町73

",35.7059307,139.7232127,村橋医院,"内科, 神経内科, 小児科, 皮膚科",https://byoinnavi.jp/clinic/1936
新宿区,高田馬場１丁目,-,"東京都新宿区高田馬場1-1 メトロシティ西早稲田2F

",35.7086012,139.7089382,なでしこ女性診療所,"婦人科, 皮膚科",https://byoinnavi.jp/clinic/266987
新宿区,市谷砂土原町１丁目,-,"東京都新宿区市谷砂土原町1丁目2

",35.6946759,139.7354853,公益財団法人東京都予防医学協会 保健会館クリニック,"内科, 呼吸器科, 消化器科, 循環器科, 婦人科, 乳腺外科",https://byoinnavi.jp/clinic/2585
新宿区,中町,-,"東京都新宿区中町23

",35.6988353,139.733927,医療法人社団若水会 牛込台さこむら内科,"内科, 循環器科, 消化器科, 呼吸器科, 小児科",https://byoinnavi.jp/clinic/3352
新宿区,矢来町,-,"東京都新宿区矢来町113 神楽坂升本ビル1階

",35.7040654,139.7349061,とびた整形外科・内科クリニック,"整形外科, 内科, 小児科, 糖尿病内科",https://byoinnavi.jp/clinic/261726
新宿区,馬場下町,-,"東京都新宿区馬場下町6 ビューロタカハシ2F

",35.705801,139.719721,早稲田駅前皮フ科・形成外科,"皮膚科, 形成外科, 美容皮膚科",https://byoinnavi.jp/clinic/265039
新宿区,神楽坂６丁目,-,"東京都新宿区神楽坂6-48 TOMOSビル5階

",35.7033677,139.7359792,神楽坂こころのクリニック,"心療内科, 精神科",https://byoinnavi.jp/clinic/257658
新宿区,市谷田町１丁目,-,"東京都新宿区市谷田町1-19 SPC市谷ビル2階

",35.6939366,139.7366024,医療法人社団緑寿会 こばやし皮ふケアクリニック,皮膚科,https://byoinnavi.jp/clinic/254906
新宿区,早稲田鶴巻町,-,"東京都新宿区早稲田鶴巻町518 第一石川ビル2階

",35.708184,139.722417,山西クリニック,耳鼻いんこう科,https://byoinnavi.jp/clinic/4091
