指標名,ホール・劇場,,,,,,,,,,,,,,,,,
出典,東京都生活文化局,,,,,,,,,,,,,,,,,
年次,2020年7月,,,,,,,,,,,,,,,,,
URL,https://www.seikatubunka.metro.tokyo.lg.jp/bunka/bunka_seisaku/0000001271.html,,,,,,,,,,,,,,,,,
備考,野外会場も含む。（2019年度：439件、2020年度：521件）,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
区,町丁,エリア,住所,緯度,経度,施設名,電話番号,URL,客席数,収容人数,舞台形式,全体形式,客席形式,これまでの利用実績ジャンル,施設に適しているもしくは利用して欲しいジャンル,利用対象,利用条件を設定している場合の条件,利用可能時間帯
新宿区,西新宿１丁目,-,新宿区西新宿1-13-12　西新宿昭和ビル8Ｆ,35.689855,139.696684,ドルチェ楽器　管楽器アヴェニュー東京〔アーティストサロン“Dolce”〕,03-5909-1771,http://www.dolce.co.jp/salon/tokyo.html,,, ,,,クラシック,クラシック,,弊社取り扱いの管楽器を使用すること,
新宿区,神楽坂６丁目,-,新宿区神楽坂6-30,35.703703,139.736213,音楽の友ホール,03-3235-2115,http://www.ongakunotomo.co.jp/company/hall.html,208,208,ｵｰﾌﾟﾝ形式,"ｼｭｰﾎﾞｯｸｽ形式,扇型形式",可動席(ｽﾀｯｷﾝｸﾞﾁｪｱ),"クラシック,ジャズ,日本の伝統音楽（邦楽等）,バレエ,合唱,講演会","クラシック,日本の伝統音楽（邦楽等）,合唱,講演会",一般に貸出している,,
新宿区,神楽坂３丁目,-,新宿区神楽坂3-4 AYビルB1F.,35.700693,139.740958,ＴＨＥＧＬＥＥ,03-5261-3123,http://theglee.jp/,57,57, ,,可動席(ｽﾀｯｷﾝｸﾞﾁｪｱ),"ポップス,クラシック,演歌・歌謡曲,ジャズ,能・狂言,日本の伝統音楽（邦楽等）,世界の民族音楽,お笑い・寄席・演劇,合唱,映像上映会（試写会など）,講演会","ポップス,クラシック,演歌・歌謡曲,ジャズ,日本の伝統音楽（邦楽等）,世界の民族音楽,お笑い・寄席・演劇,合唱,映像上映会（試写会など）,講演会",一般に貸出している,,
新宿区,新宿６丁目,-,新宿区新宿6-14-1,35.695374,139.709355,新宿区立新宿文化センター 〔大ホール〕,03-3350-1141,https://www.regasu-shinjuku.or.jp/bunka-center/,1802,1802,ﾌﾟﾛｾﾆｱﾑ形式,ｼｭｰﾎﾞｯｸｽ形式,固定席,"ポップス,クラシック,演歌・歌謡曲,ジャズ,演劇,ミュージカル,歌舞伎,能・狂言,日本の伝統音楽（邦楽等）,世界の民族音楽,お笑い・寄席・演劇,バレエ,オペラ,ダンス・パフォーマンス,合唱,講演会","ポップス,クラシック,演歌・歌謡曲,ジャズ,演劇,ミュージカル,歌舞伎,能・狂言,日本の伝統音楽（邦楽等）,世界の民族音楽,お笑い・寄席・演劇,バレエ,オペラ,ダンス・パフォーマンス,合唱,講演会",一般に貸出している,,
新宿区,新宿６丁目,-,新宿区新宿6-14-1,35.695374,139.709355,新宿区立新宿文化センター 〔小ホール〕,03-3350-1141,httpｓ://www.regasu-shinjuku.or.jp/bunka-center/,210,210,ﾌﾟﾛｾﾆｱﾑ形式,ｼｭｰﾎﾞｯｸｽ形式,可動席(ｽﾀｯｷﾝｸﾞﾁｪｱ),"ジャズ,演劇,ミュージカル,日本の伝統音楽（邦楽等）,世界の民族音楽,お笑い・寄席・演劇,オペラ,合唱,講演会","ジャズ,演劇,ミュージカル,日本の伝統音楽（邦楽等）,世界の民族音楽,お笑い・寄席・演劇,オペラ,合唱,講演会",一般に貸出している,,
新宿区,新宿６丁目,-,新宿区新宿6-28-8　ラ・ベルティ新宿Ｂ1F,35.695735,139.707364,Neo LiveHouse 新宿 SACT!,050-7510-5158,http://www.sactsow.com,60,,ｵｰﾌﾟﾝ形式,ｱﾘｰﾅ・平土間形式,可動席(ｽﾀｯｷﾝｸﾞﾁｪｱ),"ポップス,ジャズ,演劇,お笑い・寄席・演劇,ダンス・パフォーマンス,講演会","ポップス,ジャズ,ダンス・パフォーマンス",一般に貸出している,,
新宿区,新宿５丁目,-,新宿区新宿5-11-13　富士新宿ビルＢ1F,35.693325,139.707160,新宿 SUN FACE,03-3359-2133,http://www.shinjyuku-sunface.com/,,, ,,,,,,,
新宿区,新宿５丁目,-,新宿区新宿5-11-4　龍生堂ビルＢ1F,35.692166,139.707743,新宿ミノトール２,03-3341-2655,http://www.mino-2.com/hp/index.htm,,, ,,,,,,,
新宿区,新宿５丁目,-,新宿区新宿5-12-4　リーレ新宿ビルＢ1F,35.693574,139.707615,新宿 ＬＥＦＫＡＤＡ,03-5366-0775,http://lefkada.jp/,,, ,,,,,,,
新宿区,新宿５丁目,-,新宿区新宿5-4-1　新宿Ｑフラットビル01 Ｂ1F,35.691840,139.710625,Ｌｉｖｅ Ｈｏｕｓｅ ＦＮＶ,03-5879-8145,http://f-n-valve.com/,,80,ｵｰﾌﾟﾝ形式,ｼｭｰﾎﾞｯｸｽ形式,,"ポップス,演劇,お笑い・寄席・演劇,ダンス・パフォーマンス,映像上映会（試写会など）",,一般に貸出している,,
新宿区,新宿４丁目,-,新宿区新宿4-3-15　レイフラットビルＢ1F,35.688483,139.703612,新宿ＡＮＴＩＫＮＯＣＫ,03-3350-5670,http://www.antiknock.net/,,, ,,,,,,,
新宿区,新宿３丁目,-,新宿区新宿3-17-7　紀伊國屋書店新宿本店4F,35.692247,139.703023,紀伊國屋ホール,03-3354-0141,https://www.kinokuniya.co.jp/c/store/hall.html,418,418,ﾌﾟﾛｾﾆｱﾑ形式,ｼｭｰﾎﾞｯｸｽ形式,固定席,"演劇,ミュージカル,日本の伝統音楽（邦楽等）,お笑い・寄席・演劇,映像上映会（試写会など）,講演会","演劇,ミュージカル,日本の伝統音楽（邦楽等）,お笑い・寄席・演劇,映像上映会（試写会など）,講演会",一般に貸出している,,<NULL>
新宿区,新宿３丁目,-,新宿区新宿3-18-4　セノビル6Ｆ,35.692276,139.702428,新宿ケントス,03-3355-6477,http://www.shinjuku-kentos.co.jp/index.html,,, ,,,,,,,
新宿区,新宿３丁目,-,新宿区新宿3-28-4,35.690826,139.702677,dues 新宿,03-6380-6141,http://dues-shinjuku.diskunion.net/,,, ,,,,,,,
新宿区,新宿３丁目,-,新宿区新宿3-20-8　Wamall　トップハウス4F,35.692854,139.703017,新宿角座,03-3226-8081,http://www.kadoza.jp/shinjuku/,,, ,,,,,,,
新宿区,新宿３丁目,-,新宿区新宿3-35−5  　守ビル3F,35.689783,139.702456,新宿シアターＰＯＯ,03-3341-8992,http://www.poo.co.jp,40,100,ｵｰﾌﾟﾝ形式,,可動席(ｽﾀｯｷﾝｸﾞﾁｪｱ),"ポップス,クラシック,演歌・歌謡曲,ジャズ,演劇,ミュージカル,日本の伝統音楽（邦楽等）,世界の民族音楽,お笑い・寄席・演劇,ダンス・パフォーマンス,合唱,映像上映会（試写会など）,講演会,展示会,-","ポップス,演歌・歌謡曲,ジャズ,演劇,日本の伝統音楽（邦楽等）,世界の民族音楽,お笑い・寄席・演劇,ダンス・パフォーマンス,合唱,映像上映会（試写会など）,講演会,展示会",一般に貸出している,,
新宿区,新宿３丁目,-,新宿区新宿3-6-12,35.691212,139.705836,新宿末廣亭,03-3351-2974,http://suehirotei.com,313,313, ,,固定席,お笑い・寄席・演劇,お笑い・寄席・演劇,一般への貸出はしていない,,
新宿区,新宿３丁目,-,新宿区新宿3-33-10　新宿モリエールビル2F,35.690387,139.703765,新宿シアターモリエール,03-3354-6568,http://www.moliere.co.jp/theatre/,186,186, ,,可動席(ｽﾀｯｷﾝｸﾞﾁｪｱ),"ポップス,クラシック,演歌・歌謡曲,ジャズ,演劇,ミュージカル,日本の伝統音楽（邦楽等）,世界の民族音楽,お笑い・寄席・演劇,ダンス・パフォーマンス,映像上映会（試写会など）,講演会,-,-,-","ポップス,クラシック,演歌・歌謡曲,ジャズ,演劇,ミュージカル,日本の伝統音楽（邦楽等）,世界の民族音楽,お笑い・寄席・演劇,ダンス・パフォーマンス,映像上映会（試写会など）,講演会,-,-,-",一般に貸出している,,<NULL>
新宿区,新宿３丁目,-,新宿区新宿3-38-2　ルミネ新宿店2 7F,35.689673,139.700621,ルミネ the よしもと,03-5339-1112,http://www.yoshimoto.co.jp/lumine/,458,500,ｵｰﾌﾟﾝ形式,ｼｭｰﾎﾞｯｸｽ形式,固定席,お笑い・寄席・演劇,お笑い・寄席・演劇,,,
新宿区,新宿３丁目,-,新宿区新宿3-8-8　新宿Ｏ・ＴビルＢ1F,35.690802,139.706705,ＳＰＡＣＥ 雑遊,090-8846-5379,http://www.zatsuyu.com/,,, ,,,,,,,
新宿区,新宿３丁目,-,新宿区新宿3-8-8　新宿Ｏ・ＴビルＢ1F,35.690802,139.706705,ＳＰＡＣＥ 梟門,090-8846-5379,http://www.zatsuyu.com/kyoumon_performance_info.html,,, ,,,,,,,
新宿区,新宿２丁目,-,新宿区新宿2-12-4 　アコード新宿ビルB1F,35.690609,139.707356,新宿ＰＩＴ ＩＮＮ,03-3354-2024,http://www.pit-inn.com,,, ,,,,,,,
新宿区,新宿２丁目,-,新宿区新宿2-12-4　アコード新宿ビルB1F,35.690609,139.707356,新宿Ｌｉｖｅ Ｆｒｅａｋ,03-3351-7542,http://www.live-freak.com/,,, ,,,,,,,
新宿区,新宿２丁目,-,新宿区新宿2-3-12 　光和ビルB1F,35.689227,139.707975,御苑サウンド,03-3355-7877,http://gyoen-sound.com/,45,120, ,,,"ポップス,演歌・歌謡曲,ジャズ,演劇,ミュージカル,世界の民族音楽,お笑い・寄席・演劇,ダンス・パフォーマンス,合唱,映像上映会（試写会など）,講演会","ポップス,クラシック,演歌・歌謡曲,ジャズ,演劇,ミュージカル,能・狂言,日本の伝統音楽（邦楽等）,世界の民族音楽,お笑い・寄席・演劇,オペラ,ダンス・パフォーマンス,合唱,映像上映会（試写会など）,講演会,展示会",一般に貸出している,,
新宿区,新宿１丁目,-,新宿区新宿1-19-10 　サンモール第3M B1F,35.689588,139.712887,サンモールスタジオ,03-5367-5622,http://www.sun-mallstudio.com/,100,100,ｵｰﾌﾟﾝ形式,ｼｭｰﾎﾞｯｸｽ形式,可動席(ｽﾀｯｷﾝｸﾞﾁｪｱ),演劇,演劇,一般に貸出している,,
新宿区,新宿１丁目,-,新宿区新宿1-19-10　サンモールクレストB1F,35.689588,139.712887,シアターサンモール,03-3352-5577,http://theatersunmall.server-shared.com/,294,294,ﾌﾟﾛｾﾆｱﾑ形式,"ｱﾘｰﾅ・平土間形式,扇型形式",ﾛｰﾙﾊﾞｯｸﾁｪｱ,"ポップス,演歌・歌謡曲,ジャズ,演劇,ミュージカル,日本の伝統音楽（邦楽等）,お笑い・寄席・演劇,ダンス・パフォーマンス,映像上映会（試写会など）","演劇,ミュージカル,お笑い・寄席・演劇,ダンス・パフォーマンス",一般に貸出している,,<NULL>
新宿区,新宿１丁目,-,新宿区新宿1-34-13 　貝塚ビルB1F,35.691290,139.710873,Ｗｉｌｄ Ｓｉｄｅ Ｔｏｋｙｏ,03-5919-8847,http://ws-tokyo.com/,,, ,,,,,,,
新宿区,新宿１丁目,-,新宿区新宿1-19-8 　サンモール第7ビルB1F,35.689764,139.712559,Gyoen ROSSO 198,03-5925-8333,http://bar-rosso.com/,,, ,,,,,,,
新宿区,新宿１丁目,-,新宿区新宿1-34-16 　清水ビルB1F,35.691209,139.711289,シアターブラッツ,03-3353-1868,http://www.theater-brats.com/,90,120,ｵｰﾌﾟﾝ形式,ｱﾘｰﾅ・平土間形式,可動席(ｽﾀｯｷﾝｸﾞﾁｪｱ),"演劇,ミュージカル,お笑い・寄席・演劇,ダンス・パフォーマンス,撮影場所","演劇,お笑い・寄席・演劇,ダンス・パフォーマンス",一般に貸出している,,
新宿区,新宿１丁目,-,新宿区新宿1-34-8 　近代BLD-15 B1F,35.691173,139.710266,ＳＯＭＥＤＡＹ,03-3359-6777,http://someday.net/index2.html,,, ,,,,,,,
新宿区,上落合１丁目,-,新宿区上落合1-17-9,35.716030,139.693629,ＴＡＣＣＳ １１７９,03-3950-5718,http://haikyo.co.jp/free_space/charge.html,65,,ｵｰﾌﾟﾝ形式,,ﾛｰﾙﾊﾞｯｸﾁｪｱ,"演劇,ミュージカル,お笑い・寄席・演劇,ダンス・パフォーマンス","演劇,お笑い・寄席・演劇",一般に貸出している,,
新宿区,若葉１丁目,-,新宿区若葉1-22-16 　ASTYビルB1F,35.682629,139.725939,シアターウィング〔シアターウィング〕,03-6380-1061,https://studio-wing.com,60,,"ﾌﾟﾛｾﾆｱﾑ形式,ｵｰﾌﾟﾝ形式",ｱﾘｰﾅ・平土間形式,"固定席,可動席(ｽﾀｯｷﾝｸﾞﾁｪｱ)","クラシック,ジャズ,演劇,ミュージカル,世界の民族音楽,お笑い・寄席・演劇,ダンス・パフォーマンス,合唱,映像上映会（試写会など）,講演会,展示会","クラシック,演劇,ミュージカル,お笑い・寄席・演劇,ダンス・パフォーマンス,映像上映会（試写会など）,講演会,展示会,朗読会,アイドルイベント",一般に貸出している,,
新宿区,市谷加賀町２丁目,-,新宿区市谷加賀町2-5-26　3F,35.697926,139.728853,加賀町ホール,03-6280-7010,kaga2526.com,126,126,ｵｰﾌﾟﾝ形式,"ｼｭｰﾎﾞｯｸｽ形式,ｱﾘｰﾅ・平土間形式",可動席(ｽﾀｯｷﾝｸﾞﾁｪｱ),"クラシック,ジャズ,合唱,講演会","クラシック,ジャズ,日本の伝統音楽（邦楽等）,世界の民族音楽,合唱",一般に貸出している,,
新宿区,四谷４丁目,-,新宿区四谷4-4-10,35.687374,139.717302,韓国文化院 ハンマダンホール,03-3357-5970,http://www.koreanculture.jp/intro_facility_hanmadang.php,,, ,,,,,,,
新宿区,四谷３丁目,-,新宿区四谷3-4-3　SCビルB1F,35.687834,139.721725,四谷ＬＯＴＵＳ,03-5315-4781,http://yotsuyalotus.com/,,, ,,,,,,,
新宿区,四谷２丁目,-,新宿区四谷2-10 　第2太郎ビルB1F,35.687659,139.725219,四谷ＯＵＴＢＲＥＡＫ！,03-5368-0852,http://www.hor-outbreak.com/,,, ,,,,,,,
新宿区,山吹町,-,新宿区山吹町361　誠志堂ビル1-2F,35.708855,139.730194,Performing Gallery & Cafe 絵空箱,03-6265-0825,http://esorabako.com/,,, ,,,,,,,
新宿区,高田馬場３丁目,-,新宿区高田馬場3-3-8 B1F,35.713657,139.701559,高田馬場ＡＲＥＡ,03-3361-1069,http://www.xxxrecords.jp/area/,,, ,,,,,,,
新宿区,高田馬場３丁目,-,新宿区高田馬場3-38-3,35.711504,139.694956,プロト・シアター,03-3360-6463,http://prototheater.la.coocan.jp/,,, ,,,,,,,
新宿区,高田馬場２丁目,-,新宿区高田馬場2-18-6 　柳屋ビルB1F,35.714010,139.705001,高田馬場LiveCafe mono,03-5389-9191,http://live-mono.com/takadanobaba/,,, ,,,,,,,
新宿区,喜久井町,-,新宿区喜久井町2　APAビルB1F & B2F,35.705506,139.720472,ＬＩＶＥ ＨＯＵＳＥ ＺＯＮＥ－Ｂ,03-3203-6022,http://zone-b.jp/,,, ,,,,,,,
新宿区,歌舞伎町２丁目,-,新宿区歌舞伎町2-1-2 　HANROKUビルB1F,35.695010,139.706403,新宿ナインスパイス,03-3205-1439,http://9spices.rinky.info/,,, ,,,,,,,
新宿区,歌舞伎町２丁目,-,新宿区歌舞伎町2-24-3 　興和ビルB2F,35.695728,139.703703,ＨＯＬＩＤＡＹ ＳＨＩＮＪＵＫＵ,03-5292-0591,http://live-ban.com/shinjuku_h/,,, ,,,,,,,
新宿区,歌舞伎町２丁目,-,新宿区歌舞伎町2-27-12　Lee2ビル4F,35.695801,139.703257,ATTIC,03-5285-5450,http://www.e-attic.jp/index.html,,, ,,,,,,,
新宿区,歌舞伎町２丁目,-,新宿区歌舞伎町2-25-6　永和第6ビルB1F,35.695503,139.703556,Club SIENCE,03-6233-9006,http://club-science.com/,,, ,,,,,,,
新宿区,歌舞伎町２丁目,-,新宿区歌舞伎町2‐36‐3 　アシベ会館B2F,35.695905,139.702413,ライブハウス新宿ACB HALL,03-3205-0901,http://www.acb-hall.jp,150,250,ｵｰﾌﾟﾝ形式,ｱﾘｰﾅ・平土間形式,オールスタンディング,"ポップス,ダンス・パフォーマンス,講演会,展示会,ロック","ポップス,ダンス・パフォーマンス,講演会,展示会,ロック",一般に貸出している,,
新宿区,歌舞伎町２丁目,-,新宿区歌舞伎町2-28-16 　ウィーザードセブンビルB1F,35.696102,139.703414,新宿ＯＲＥＢＡＫＯ,03-6278-9332,http://orebako.com/,,, ,,,,,,,
新宿区,歌舞伎町２丁目,-,新宿区歌舞伎町2-44-1 　ハイジアB1F,35.696697,139.701143,ハイジアＶ－１,03-6273-8901,http://vitus.main.jp/hygeiaV1.htm,70,70,ﾌﾟﾛｾﾆｱﾑ形式,ｼｭｰﾎﾞｯｸｽ形式,固定席,"演劇,お笑い・寄席・演劇,映像上映会（試写会など）,講演会,展示会","ポップス,クラシック,演歌・歌謡曲,ジャズ,演劇,ミュージカル,歌舞伎,能・狂言,日本の伝統音楽（邦楽等）,世界の民族音楽,お笑い・寄席・演劇,バレエ,オペラ,ダンス・パフォーマンス,合唱,映像上映会（試写会など）,講演会,展示会",一般に貸出している,,
新宿区,歌舞伎町２丁目,-,新宿区歌舞伎町2-42-16 第2大滝ビルB1,35.697905,139.701800,新宿SAMURAI,03-5287-3390,http://live-samurai.jp/,,, ,,,,,,,
新宿区,歌舞伎町２丁目,-,新宿区歌舞伎町2-45-1 　第一トキワビルB1F,35.696381,139.700610,新宿ＭＡＲＺ,03-3202-8248,http://www.marz.jp/,,, ,,,,,,,
新宿区,歌舞伎町２丁目,-,新宿区歌舞伎町2-45-2　ジャストビル5F ,35.696396,139.700462,新宿Ｍｏｔｉｏｎ,03-3202-8308,http://motion-web.jp/,,, ,,,,,,,
新宿区,歌舞伎町２丁目,-,新宿区歌舞伎町2-45-2 　新宿ジャストビルB1F ,35.696396,139.700462,新宿Ｍａｒｂｌｅ,03-5272-3558,http://marble-web.jp/top.html,,, ,,,,,,,
新宿区,歌舞伎町２丁目,-,新宿区歌舞伎町2-45-2 　カイダ第3ジャストビル4F,35.696396,139.700462,新宿シアター・ミラクル,03-5155-0788,http://www.t-miracle.jp/,,, ,,,,,,,
新宿区,歌舞伎町２丁目,-,新宿区歌舞伎町2-45-4　1F,35.696482,139.700539,バティオス,03-6273-8901,http://vitus.maim.jp/vatios.htm,100,110,ﾌﾟﾛｾﾆｱﾑ形式,ｼｭｰﾎﾞｯｸｽ形式,固定席,"演劇,お笑い・寄席・演劇,映像上映会（試写会など）,講演会,展示会","ポップス,クラシック,演歌・歌謡曲,ジャズ,演劇,ミュージカル,歌舞伎,能・狂言,日本の伝統音楽（邦楽等）,世界の民族音楽,お笑い・寄席・演劇,バレエ,オペラ,ダンス・パフォーマンス,合唱,映像上映会（試写会など）,講演会,展示会",一般に貸出している,,
新宿区,歌舞伎町２丁目,-,新宿区歌舞伎町2-45-5 　新宿永谷ビル1F,35.696699,139.700468,新宿永谷ホール(Fu-),03-3232-1251,http://ntgp.co.jp/engei/sinjuku/index.html,70,70,ｵｰﾌﾟﾝ形式,ｼｭｰﾎﾞｯｸｽ形式,,"演歌・歌謡曲,演劇,お笑い・寄席・演劇,ダンス・パフォーマンス,映像上映会（試写会など）","お笑い・寄席・演劇,ダンス・パフォーマンス,映像上映会（試写会など）,講演会",一般に貸出している,,
