指標名,スタートアップ企業,,,,,,,,,,
出典,INITIAL,,,,,,,,,,
年次,2019/12/2取得,,,,,,,,,,
URL,https://initial.inc/,,,,,,,,,,
備考,JPC2020データ,,,,,,,,,,
,,,,,,,,,,,
区,町丁,エリア,住所,緯度,経度,企業名,業種,事業内容,設立日,詳細URL,調査状況
新宿区,新宿６丁目,-,東京都新宿区新宿6-7-1-314 エルプリメント新宿3F,35.693748,139.7093895,株式会社ソフセラ,医療・ヘルスケア,生体親和性素材 ハイドロキシアパタイト (HAp: Hydr...,2007/10/10,https://initial.inc/companies/A-11159,調査継続
新宿区,新宿６丁目,-,東京都新宿区新宿6-28-8,35.695728,139.7073645,株式会社アルデプロ,金融・保険・不動産,不動産の売買、賃貸、管理、仲介事業等 社宅や寮などの中古マン...,1988/3/1,https://initial.inc/companies/A-00953,
新宿区,新宿６丁目,-,東京都新宿区新宿6-28-8 ラ・ベルティ新宿1002,35.695728,139.7073645,株式会社Bolt's,コンピューター - ITサービス,ホームページ・携帯サイトの企画、制作および運営 情報提供サー...,2010/4/12,https://initial.inc/companies/A-05649,調査不能(HPアクセス不能などの事由)
新宿区,新宿５丁目,-,東京都新宿区新宿5-15-14 INBOUND LEAGUE 330,35.693694,139.7073375,ENtrance株式会社,コンピューター - ITサービス,中華圏向けに日本テーマ型旅行予約サイト「Tabeee Mar...,2019/7/1,https://initial.inc/companies/A-34417,未評価(会社登録のみ)
新宿区,新宿５丁目,-,東京都新宿区新宿5-18-20 ルックハイツ新宿803,35.693856,139.7063655,株式会社キュライオ,バイオテクノロジー,クライオ電子顕微鏡を用いたタンパク質の単粒子解析、低分子のm...,2019/8/1,https://initial.inc/companies/A-34294,調査継続
新宿区,新宿５丁目,-,東京都新宿区新宿5-10-1 第2スカイビル501,35.691975,139.7084445,MIL株式会社,ビジネスサービス,インタラクティブ動画編集プラットフォーム「MIL」を提供,2018/3/6,https://initial.inc/companies/A-30561,調査継続
新宿区,新宿５丁目,-,東京都新宿区新宿5-15-14 INBOUND LEAGUE 301号,35.693694,139.7073375,Carstay株式会社,コンピューター - ITサービス,旅行者と駐車場ホストを繋ぐアプリ「Carstay（カーステイ...,2018/6/1,https://initial.inc/companies/A-31494,調査継続
新宿区,新宿５丁目,-,東京都新宿区新宿5-10-15 ツインズ新宿6F,35.69337,139.7083365,株式会社mikai,コンピューター - ソフトウェア,欧米ユーザーを主ターゲットにした「VR SUSHI BAR」...,2016/8/31,https://initial.inc/companies/A-28430,調査継続
新宿区,新宿５丁目,-,東京都新宿区新宿5-15-14 INBOUNDLEAGUE,35.693694,139.7073375,株式会社カタリベ,コンピューター - ITサービス,オウンドメディア化、コンテンツマーケティングの支援「Kata...,2013/6/21,https://initial.inc/companies/A-27088,調査継続
新宿区,新宿５丁目,-,東京都新宿区新宿5-11-13 博雅ビル3F,35.693307,139.7071395,株式会社ビヨンドボーダーズ,コンピューター - ITサービス,インバウンド不動産ポータルサイトサイト「SEKAI PROP...,2015/7/1,https://initial.inc/companies/A-30069,調査継続
新宿区,新宿５丁目,-,東京都新宿区新宿5-18-20 新宿オミビル4F,35.693856,139.7063655,株式会社ソーラーパートナーズ,消費者向けサービス・販売,・環境関連メディア運営事業 ・環境ビジネス専門コンサルティン...,2010/4/22,https://initial.inc/companies/A-05510,調査継続
新宿区,新宿５丁目,-,東京都新宿区新宿5-15-14 INBOUND LEAGUE 407号室,35.693694,139.7073375,株式会社早稲田環境研究所,環境関連,・人材育成型省エネルギーコンサルティング ・改正省エネ法等対...,2003/8/26,https://initial.inc/companies/A-05700,調査継続
新宿区,新宿５丁目,-,東京都新宿区新宿5-10-1-702 SKY BLDG,35.691975,139.7084445,株式会社Borderless,コンピューター - ハードウェア,ウェアラブルプロダクト／ソフトウェアの開発,2012/11/1,https://initial.inc/companies/A-15619,調査継続
新宿区,新宿５丁目,-,東京都新宿区新宿5-15-14 INBOUND LEAGUE 601号室,35.693694,139.7073375,株式会社温故知新,消費者向けサービス・販売,ホテル・旅館運営受託、プロデュース、マーケティング・運営支援...,2011/2/1,https://initial.inc/companies/A-15902,調査継続
新宿区,新宿５丁目,-,東京都新宿区新宿5-15-14 INBOUND LEAGUE,35.693694,139.7073375,株式会社やまとごころ,ビジネスサービス,インバウンドサポート事業、研修・セミナー事業、メディア事業、...,2012/11/15,https://initial.inc/companies/A-16626,調査継続
新宿区,新宿５丁目,-,東京都新宿区新宿5-15-14 INBOUND LEAGUE 319,35.693694,139.7073375,株式会社フリーモーション,消費者向けサービス・販売,●メディア事業 翻訳機能付きの音声読み上げグローバル多言語ニ...,2012/9/3,https://initial.inc/companies/A-16861,調査継続
新宿区,新宿５丁目,-,東京都新宿区新宿5-15-14 INBOUNDLEAGUE502,35.693694,139.7073375,株式会社あいりぺ,消費者向けサービス・販売,（1）全国27都道府県でiPhoneを修理したい人とiPho...,2014/11/20,https://initial.inc/companies/A-26262,調査継続
新宿区,新宿５丁目,-,東京都新宿区新宿5-18-14 新宿北西ビル8階,35.694648,139.70655,株式会社Libalent,ビジネスサービス,esportsプロゲームチームの運営 esportsに特化し...,2015/6/1,https://initial.inc/companies/A-28536,調査継続
新宿区,新宿５丁目,-,東京都新宿区新宿5-9-2,35.692029,139.7087235,株式会社きらぼし銀行,金融・保険・不動産,銀行業,1954/1/8,https://initial.inc/companies/A-01437,
新宿区,新宿５丁目,-,東京都新宿区新宿5-11-30 新宿第五葉山ビル3F,35.692065,139.7080665,株式会社Gogasha,コンピューター - ITサービス,格安SIMの通信速度比較ツール「SIMW（シムゥ）」の開発・...,2014/5/1,https://initial.inc/companies/A-29582,調査継続
新宿区,新宿５丁目,-,東京都新宿区新宿5-17-18,35.693244,139.705065,株式会社ニュートン・フィナンシャル・コンサルティング,金融・保険・不動産,保険代理事業及び派遣事業,1999/12/15,https://initial.inc/companies/A-13068,
新宿区,新宿５丁目,-,東京都新宿区新宿5-18-20,35.693856,139.7063655,株式会社ネットラボ,ビジネスサービス,簿記試験対策サイト「簿記検定ナビ」、FP試験対策サイト「FP...,2010/7/1,https://initial.inc/companies/A-27727,未評価(会社登録のみ)
新宿区,新宿５丁目,-,東京都新宿区新宿5-8-5,35.692164,139.7090385,ミチシルベ株式会社,コンピューター - ITサービス,インターネット広告事業 メディアその他事業 アイドルを目指す...,2013/7/1,https://initial.inc/companies/A-15695,調査継続
新宿区,新宿５丁目,-,東京都新宿区新宿5-11-13 富士新宿ビル4階,35.693307,139.7071395,株式会社レゴン,コンピューター - ITサービス,スマートフォンに最適化した動画制作、ネット番組の企画制作、i...,2007/12/1,https://initial.inc/companies/A-12681,調査継続
新宿区,新宿５丁目,-,東京都新宿区新宿5-18-11,35.694702,139.706271,株式会社Bedo,コンピューター - ソフトウェア,インタレストクリッピングサイト『bedo（ビドゥ）』の運営,2013/9/9,https://initial.inc/companies/A-12573,調査継続
新宿区,新宿５丁目,-,東京都新宿区新宿5-6-1 新宿やわらぎビル7階,35.69184,139.7096325,株式会社イータレントバンク,コンピューター - ITサービス,インターネットによる音楽配信に特化したデジタル音楽事業 イン...,2000/7/21,https://initial.inc/companies/A-11853,調査継続
新宿区,新宿５丁目,-,東京都新宿区新宿5-17-5 ラウンドクロス新宿5丁目6F,35.693145,139.705902,株式会社メタフェイズ,コンピューター - ITサービス,Webブランディング関連事業、Webリサーチ、Webサイトの...,2001/2/7,https://initial.inc/companies/A-05889,調査継続
新宿区,新宿５丁目,-,東京都新宿区新宿5-7-7 ニューバレービル4F,35.692659,139.709412,株式会社スナウト,コンピューター - ソフトウェア,・Webの技術を使ったシステムソリューション・サービスの企画...,2008/10/10,https://initial.inc/companies/A-05668,調査継続
新宿区,新宿５丁目,-,東京都新宿区新宿5-11-13 富士新宿ビル4Ｆ,35.693307,139.7071395,株式会社わおん,消費者向けサービス・販売,・マインドマップ共有型のコミュニティサイト「EasyStep...,2008/10/1,https://initial.inc/companies/A-05045,調査継続
新宿区,新宿５丁目,-,東京都新宿区新宿5-10-10 海老沢ビル202,35.693019,139.7081925,株式会社スカイミント,消費者向けサービス・販売,・広告スペースを提供したいブログ/HPの運営者と広告を出稿し...,2008/7/30,https://initial.inc/companies/A-04313,調査継続
新宿区,新宿５丁目,-,東京都新宿区新宿5-16-11 新宿光ビル5階,35.693298,139.706523,株式会社マジオネット,,自動車学校の経営および全国の自動車学校に対する経営コンサルテ...,1963/3/1,https://initial.inc/companies/A-01799,調査継続
新宿区,新宿５丁目,-,東京都新宿区新宿5-6-1,35.69184,139.7096325,株式会社東京一番フーズ,,格安フグ専門店「とらふぐ亭」を関東近郊で展開。フグの切り身が...,1998/10/28,https://initial.inc/companies/A-01304,
新宿区,新宿５丁目,-,東京都新宿区新宿5-5-3,35.691894,139.7099205,株式会社Eストアー,コンピューター - ITサービス,Ｗｅｂショップ運営のためのサーバーやシステムを顧客に提供。テ...,1999/2/17,https://initial.inc/companies/A-00591,
新宿区,新宿５丁目,-,東京都新宿区新宿5-14-3 有恒ビル5F,35.694333,139.7070855,株式会社PROPELa,コンピューター - ソフトウェア,カレンダーに入れた予定がそのままナビとなるアプリ「PROPE...,2016/3/4,https://initial.inc/companies/A-27718,調査継続
新宿区,新宿５丁目,-,東京都新宿区新宿5-13-10 上州屋ビル4F,35.694792,139.7078685,ライブロックテクノロジーズ株式会社,コンピューター - ハードウェア,M2M・IoT分野の電子通信機器、ソフトウェア及び関連サービ...,2014/12/11,https://initial.inc/companies/A-26399,調査継続
新宿区,新宿５丁目,-,東京都新宿区新宿5-6-12 MF新宿ビル,35.692101,139.7096415,ジェー・ビー・セラピュティクス株式会社,医療・ヘルスケア,1.癌免疫療法専門クリニックの開設・運営のサポート 2.検...,2001/3/16,https://initial.inc/companies/A-04511,調査継続
新宿区,新宿４丁目,-,東京都新宿区新宿4-3-17 FORECAST新宿SOUTH 6F,35.688564,139.703922,株式会社ブイテック研究所,コンピューター - ソフトウェア,映像制作の技術を独自開発し、地図情報を動画化することで既存の...,2015/7/30,https://initial.inc/companies/A-30879,調査継続
新宿区,新宿４丁目,-,東京都新宿区新宿4-1-19 FUMIビル4F,35.688582,139.7028015,XBANK株式会社,コンピューター - ITサービス,暗号通貨保全Walletの企画開発 分散型取引所の企画開発 ...,2018/2/1,https://initial.inc/companies/A-30831,調査継続
新宿区,新宿４丁目,-,東京都新宿区新宿4-3-17 FORECAST新宿SOUTH 5F・7F,35.688564,139.703922,株式会社ビースタイル,ビジネスサービス,主婦に特化した人材サービス「しゅふＪＯＢ」などを展開,2002/7/5,https://initial.inc/companies/A-02925,調査継続
