指標名,病院・診療所・クリニック,,,,,,,
出典,病院なび,,,,,,,
年次,2022/1/18取得,,,,,,,
URL,https://byoinnavi.jp/,,,,,,,
備考,"（2020年度：6,158件、2021年度：6,304件）",,,,,,,
,,,,,,,,
区,町丁,エリア,住所,緯度,経度,施設名,カテゴリ,URL
中央区,入船１丁目,-,東京都中央区入船1丁目1-24 5階,35.67345,139.777091,EASE女性のクリニック,"産婦人科, 婦人科, 小児科",https://byoinnavi.jp/clinic/272335
中央区,銀座５丁目,-,東京都中央区銀座5丁目5-1 銀座5THビル8F,35.671816,139.763845,医療法人社団清麗会 銀座T’Sデンタルオフィス,"歯科, 小児歯科",https://byoinnavi.jp/clinic/1617
中央区,銀座６丁目,-,東京都中央区銀座6丁目9-6 銀座ヨシノヤ本店ビル8階,35.670047,139.763384,医療法人社団歯整会 銀座6丁目のぶデジタル歯科,"歯科, 矯正歯科",https://byoinnavi.jp/clinic/269689
中央区,銀座４丁目,-,東京都中央区銀座4丁目6-11 銀座センタービル6F,35.671133,139.765483,医療法人社団 銀座レディースクリニック,婦人科,https://byoinnavi.jp/clinic/322
中央区,京橋１丁目,日八京,東京都中央区京橋一丁目1-9 レオ八重洲ビル5F,35.67906,139.771224,東京ステーションクリニック,"内科, 皮膚科, 泌尿器科",https://byoinnavi.jp/clinic/119633
中央区,日本橋人形町３丁目,-,東京都中央区日本橋人形町3丁目12-11 GRANDE人形町3F,35.687179,139.782599,医療法人社団聡歯会 長谷川歯科医院,歯科,https://byoinnavi.jp/clinic/1397
中央区,銀座２丁目,-,東京都中央区銀座2-4-8 GINZA YUKI BLDG 3F,35.673838,139.766211,マキデンタルオフィス銀座,"歯科, 歯科口腔外科, 矯正歯科",https://byoinnavi.jp/clinic/257248
中央区,日本橋兜町,-,東京都中央区日本橋兜町14-10 兜ビル3F,35.680221,139.777729,リーフ歯科,歯科,https://byoinnavi.jp/clinic/1568
中央区,日本橋３丁目,日八京,東京都中央区日本橋3丁目1-17 日本橋ヒロセビル9F,35.681021,139.771383,東京八重洲デンタルクリニック,"歯科, 矯正歯科",https://byoinnavi.jp/clinic/600
中央区,銀座３丁目,-,東京都中央区銀座3丁目4-1 大倉別館4階,35.673224,139.766092,ホリスティッククリニック銀座(TMCA健診プラザ),"内科, 心療内科, 漢方内科, 皮膚科, 整形外科",https://byoinnavi.jp/clinic/97
中央区,銀座５丁目,-,東京都中央区銀座5丁目9-13 菊正ビル3F,35.669966,139.764825,横田歯科診療所,"歯科, 矯正歯科, 小児歯科",https://byoinnavi.jp/clinic/1615
中央区,日本橋蛎殻町２丁目,-,東京都中央区日本橋蛎殻町2丁目2-4 2F,35.682827,139.785724,水天宮前かきがら歯科・口腔外科,"歯科, 矯正歯科, 小児歯科, 歯科口腔外科",https://byoinnavi.jp/clinic/277242
中央区,日本橋室町２丁目,日八京,東京都中央区日本橋室町2丁目4-1 浮世小路千疋屋(YUITO ANNEX)4階,35.687081,139.773919,医療法人社団TEETH ALIGNMENT AQUA日本橋DENTALCLINIC,"歯科, 矯正歯科, 小児歯科",https://byoinnavi.jp/clinic/261
中央区,日本橋２丁目,日八京,東京都中央区日本橋2丁目8-1 東京日本橋タワーアネックスB1F,35.681565,139.775002,医療法人社団世航会 デンタルオフィス東京日本橋タワー,"歯科, 小児歯科, 歯科口腔外科",https://byoinnavi.jp/clinic/281275
中央区,銀座７丁目,-,東京都中央区銀座7丁目5-5 長谷第一ビル6F,35.669827,139.761298,銀座並木通りさゆみ矯正歯科デンタルクリニック81,"歯科, 矯正歯科",https://byoinnavi.jp/clinic/155160
中央区,八重洲２丁目,日八京,東京都中央区八重洲2丁目6-5 五の五ビル5階,35.677741,139.768547,東京駅前クリニック,"アレルギー科, 皮膚科",https://byoinnavi.jp/clinic/730
中央区,日本橋蛎殻町１丁目,-,東京都中央区日本橋蛎殻町1-9-1 アポテックビル1F,35.683126,139.781474,人形町こどもクリニック,"小児科, アレルギー科, 思春期内科, 小児皮膚科",https://byoinnavi.jp/clinic/260802
中央区,月島１丁目,-,東京都中央区月島一丁目5-1 キャピタルゲートプレイスザタワー124,35.664265,139.783679,月島デンタルオフィス東京,"歯科, 小児歯科, 歯科口腔外科",https://byoinnavi.jp/clinic/280238
中央区,入船２丁目,-,東京都中央区入船2-9-10 五條ビル1F,35.671628,139.777366,新富湊皮フ形成クリニック,"皮膚科, 形成外科, 美容皮膚科, アレルギー科",https://byoinnavi.jp/clinic/265608
中央区,月島３丁目,-,東京都中央区月島3丁目13-7,35.661779,139.78066,つきしま矯正こども歯科,"矯正歯科, 小児歯科",https://byoinnavi.jp/clinic/274391
中央区,日本橋堀留町２丁目,-,東京都中央区日本橋堀留町2丁目6-6 ライフサイエンスビル4階,35.689365,139.780891,みどりスキンケアクリニック日本橋,皮膚科,https://byoinnavi.jp/clinic/925
中央区,勝どき１丁目,-,東京都中央区勝どき1丁目3-1 ブリリアイストタワー勝どき 3F,35.660775,139.776948,医療法人社団ブライトスマイル ミモデンタルクリニック,"歯科, 矯正歯科",https://byoinnavi.jp/clinic/256565
中央区,佃２丁目,-,東京都中央区佃2丁目2-6 リバーシティ21,35.668156,139.785579,リバーシティ歯科クリニック,"歯科, 矯正歯科",https://byoinnavi.jp/clinic/166343
中央区,日本橋大伝馬町,-,東京都中央区日本橋大伝馬町2-8 BROS.大伝馬5F,35.689673,139.778194,岩田有弘歯科医院,歯科,https://byoinnavi.jp/clinic/174523
中央区,勝どき３丁目,-,東京都中央区勝どき3丁目5-5 AIP勝どき駅前ビル3階,35.658704,139.775789,有明こどもクリニック 勝どき院,"小児科, 内科, アレルギー科, 小児皮膚科",https://byoinnavi.jp/clinic/269180
中央区,銀座５丁目,-,東京都中央区銀座5丁目9-1 KOTYビル5階,35.670505,139.765645,銀座コクリコ,"美容外科, 皮膚科",https://byoinnavi.jp/clinic/36
中央区,銀座１丁目,-,東京都中央区銀座1-3-3 G1ビル3,35.675357,139.766422,北山デンタルクリニック銀座,歯科,https://byoinnavi.jp/clinic/183140
中央区,勝どき２丁目,-,東京都中央区勝どき2丁目1-13,35.659707,139.779088,浜中医院,"内科, 整形外科, リハビリテーション科",https://byoinnavi.jp/clinic/693
中央区,新川２丁目,-,東京都中央区新川2丁目22-2 新川佐野ビル2階,35.674302,139.782018,あさの皮フ科,皮膚科,https://byoinnavi.jp/clinic/1428
中央区,月島３丁目,-,東京都中央区月島3丁目13-4 善利ビル2F,35.662043,139.781091,善利医院,"内科, 外科, 小児科, 皮膚科",https://byoinnavi.jp/clinic/77605
中央区,銀座６丁目,-,東京都中央区銀座6丁目12-13 大東銀座ビル4F,35.669069,139.764486,医療法人社団 銀座ウィメンズクリニック,婦人科,https://byoinnavi.jp/clinic/344
中央区,日本橋室町１丁目,日八京,東京都中央区日本橋室町一丁目9-1 日本橋室町ビル5F,35.684834,139.775341,医療法人社団早蕨会 日本橋矯正歯科,矯正歯科,https://byoinnavi.jp/clinic/553
中央区,日本橋茅場町１丁目,-,東京都中央区日本橋茅場町1丁目9-2 稲村ビル5階,35.680007,139.77946,医療法人社団桜緑会 日本橋さくらクリニック,"内科, 糖尿病内科, 皮膚科",https://byoinnavi.jp/clinic/251122
中央区,東日本橋２丁目,-,東京都中央区東日本橋2丁目4-1 アドバンテージビル1階,35.691731,139.785602,東日本橋みゆき通り歯科,"歯科, 小児歯科, 歯科口腔外科",https://byoinnavi.jp/clinic/179890
中央区,日本橋箱崎町,-,東京都中央区日本橋箱崎町1-2,35.679002,139.784215,デンタルオフィス遠山ビル歯科,"歯科, 矯正歯科, 小児歯科, 歯科口腔外科",https://byoinnavi.jp/clinic/168494
中央区,京橋１丁目,日八京,東京都中央区京橋1丁目3-1 八重洲口大栄ビル5階,35.678738,139.771005,医療法人社団アドベント 鼻のクリニック東京,耳鼻いんこう科,https://byoinnavi.jp/clinic/986
中央区,銀座５丁目,-,東京都中央区銀座5丁目4-7 銀座サワモトビル4F,35.671497,139.763072,岡部クリニック,"内分泌内科, 糖尿病内科",https://byoinnavi.jp/clinic/1832
中央区,銀座３丁目,-,東京都中央区銀座2丁目8番17 ハビウル銀座Ⅱ9階,35.673043,139.765653,医療法人桃姫メディカル にしやま由美東京銀座クリニック,"美容皮膚科, 皮膚科, 形成外科, 美容外科",https://byoinnavi.jp/clinic/169485
中央区,日本橋２丁目,日八京,東京都中央区日本橋2丁目2-20 日本橋仲通りビル3F,35.682099,139.771988,医療法人社団健創会 八重洲街診療所,"内科, 外科, 皮膚科, 泌尿器科, 性病科",https://byoinnavi.jp/clinic/453
中央区,銀座５丁目,-,東京都中央区銀座5-1-15 銀座メディカルセンター4階,35.672213,139.760803,銀座泰江内科クリニック,"内科, 循環器内科, 糖尿病内科",https://byoinnavi.jp/clinic/181696
中央区,日本橋人形町２丁目,-,東京都中央区日本橋人形町2-1-9 日本橋Tビル2F,35.684268,139.784702,横山デンタルクリニック,"歯科, 小児歯科",https://byoinnavi.jp/clinic/1334
中央区,日本橋茅場町２丁目,-,東京都中央区日本橋茅場町2-5-5 SK茅場町ビル2F,35.679143,139.778613,茅場町Morikawaデンタルオフィス,"歯科, 小児歯科",https://byoinnavi.jp/clinic/258779
中央区,八重洲１丁目,日八京,東京都中央区八重洲1-5-17 八重洲香川ビルディング3F,35.681751,139.770563,医療法人社団久信会 やえす日本橋ヒフ科,皮膚科,https://byoinnavi.jp/clinic/726
中央区,日本橋堀留町１丁目,-,東京都中央区日本橋堀留町1丁目10-16,35.688315,139.780274,医療法人社団佳愛会 日本橋けいあい歯科,"歯科, 矯正歯科",https://byoinnavi.jp/clinic/177795
中央区,銀座８丁目,-,東京都中央区銀座8丁目18-4 東銀座ビル2階,35.666072,139.764953,銀座ルミナス歯科,"歯科, 矯正歯科, 小児歯科, 歯科口腔外科",https://byoinnavi.jp/clinic/1736
中央区,日本橋３丁目,日八京,東京都中央区日本橋3丁目8-14 日本橋ビル2階,35.68011,139.773294,日本橋Fレーザークリニック,"形成外科, 外科, 皮膚科, 美容外科, 美容皮膚科",https://byoinnavi.jp/clinic/178212
中央区,銀座６丁目,-,東京都中央区銀座6丁目16-3 東京真珠ビル5階,35.667833,139.766083,ウェルネスクリニック銀座 beauty&sports,"整形外科, 皮膚科, リハビリテーション科, 美容皮膚科",https://byoinnavi.jp/clinic/270359
中央区,銀座２丁目,-,東京都中央区銀座2丁目4-18 ALBORE GINZA 5F,35.674252,139.766564,医療法人社団精密審美会 銀座しらゆり歯科,"歯科, 矯正歯科",https://byoinnavi.jp/clinic/170078
中央区,京橋１丁目,日八京,東京都中央区京橋1丁目2-4 YNB 7F,35.679024,139.770547,歯のクリニック東京,"歯科, 矯正歯科, 小児歯科, 歯科口腔外科",https://byoinnavi.jp/clinic/158643
中央区,銀座５丁目,-,東京都中央区銀座5丁目4-6 ロイヤルクリスタル銀座2F,35.671711,139.7633,メディカルスキャニング銀座,放射線科,https://byoinnavi.jp/clinic/177659
中央区,日本橋本町２丁目,日八京,東京都中央区日本橋本町2丁目6-13 山三ビル1F,35.687368,139.776974,第一歯科,歯科,https://byoinnavi.jp/clinic/122460
中央区,新川１丁目,-,東京都中央区新川1丁目22-13 新川I&Lビル2F,35.677491,139.784993,TEETHFULホワイトニングクリニック,"歯科, 矯正歯科",https://byoinnavi.jp/clinic/259685
中央区,銀座８丁目,-,東京都中央区銀座8丁目16-5 銀座中央ビル1階,35.665917,139.763714,銀座ハートクリニック,"内科, 循環器科, 心臓血管外科, 小児科",https://byoinnavi.jp/clinic/390
中央区,築地２丁目,-,東京都中央区築地2丁目9-7,35.669072,139.772641,別部歯科診療所,"歯科, 小児歯科",https://byoinnavi.jp/clinic/1622
中央区,銀座１丁目,-,東京都中央区銀座1丁目9-17,35.67391,139.768708,医療法人社団銀座仁医会 吉川医院,"内科, 外科, 胃腸科, 皮膚科",https://byoinnavi.jp/clinic/77613
中央区,銀座５丁目,-,東京都中央区銀座5丁目13-12 サンビル1階,35.66865,139.766375,松岡歯科医院,"歯科, 小児歯科",https://byoinnavi.jp/clinic/122471
中央区,日本橋３丁目,日八京,東京都中央区日本橋三丁目5-11 八重洲中央ビル4階,35.679007,139.772974,医療法人社団恩和会 八重洲中央歯科,"歯科, 矯正歯科, 小児歯科, 歯科口腔外科",https://byoinnavi.jp/clinic/263
中央区,八重洲１丁目,日八京,東京都中央区八重洲1丁目9-13 八重洲駅前合同ビル5階,35.680465,139.769666,東京セントラル歯科,歯科,https://byoinnavi.jp/clinic/251
中央区,東日本橋１丁目,-,東京都中央区東日本橋1丁目1-9,35.690951,139.784935,須藤デンタルクリニック,"歯科, 矯正歯科, 小児歯科",https://byoinnavi.jp/clinic/120771
中央区,新富２丁目,-,東京都中央区新富2丁目14-6 オンズビル3F,35.670414,139.774869,新富歯科,"歯科, 矯正歯科",https://byoinnavi.jp/clinic/1557
中央区,日本橋室町４丁目,日八京,東京都中央区日本橋室町4丁目3-12 ハンセイ室町ビル2F,35.689567,139.772316,神田デンタルケアクリニック,"歯科, 歯科口腔外科",https://byoinnavi.jp/clinic/256296
中央区,銀座４丁目,-,東京都中央区銀座4丁目3-10 MOTOKI N4ビル3F,35.672102,139.764289,文野矯正歯科,矯正歯科,https://byoinnavi.jp/clinic/145054
中央区,銀座３丁目,-,東京都中央区銀座3丁目2-12 T8銀座ビル3階,35.673058,139.764742,宮本歯科,歯科,https://byoinnavi.jp/clinic/1601
中央区,八丁堀４丁目,-,東京都中央区八丁堀4丁目10-6 TKヤマダビル1F,35.674325,139.778479,医療法人社団未来会 デンタルオフィス八丁堀,歯科,https://byoinnavi.jp/clinic/1697
中央区,銀座５丁目,-,東京都中央区銀座5丁目7-1 江島屋ビル2F,35.671247,139.764583,医療法人社団泉生会 銀座五丁目歯科,"歯科, 矯正歯科, 小児歯科, 歯科口腔外科",https://byoinnavi.jp/clinic/1792
中央区,新川１丁目,-,東京都中央区新川1丁目8-3 2F,35.677733,139.782762,井澤歯科クリニック,"歯科, 矯正歯科, 歯科口腔外科",https://byoinnavi.jp/clinic/1275
中央区,日本橋本石町３丁目,日八京,東京都中央区日本橋本石町3丁目3-15 田所ビル3F,35.687584,139.771405,佐々木歯科クリニック,歯科,https://byoinnavi.jp/clinic/269
中央区,新富１丁目,-,東京都中央区新富1丁目19-2 ビリーブ新富1F,35.673286,139.775907,湯谷歯科クリニック,"歯科, 矯正歯科, 小児歯科",https://byoinnavi.jp/clinic/550
中央区,日本橋小伝馬町,-,東京都中央区日本橋小伝馬町2-8 新小伝馬町ビル2F,35.690398,139.77853,かとう歯科クリニック,歯科,https://byoinnavi.jp/clinic/1383
中央区,日本橋３丁目,日八京,東京都中央区日本橋三丁目5-12 日本橋MMビル4F,35.679143,139.772858,二階堂歯科医院,歯科,https://byoinnavi.jp/clinic/73393
中央区,日本橋本町４丁目,日八京,東京都中央区日本橋本町4-9-1 三勝ビル3F,35.690003,139.776088,TI歯科医院,"歯科, 小児歯科, 歯科口腔外科",https://byoinnavi.jp/clinic/402
